spot_market.pubkey,spot_market.oracle,spot_market.mint,spot_market.vault,spot_market.name,spot_market.total_spot_fee,spot_market.deposit_balance,spot_market.borrow_balance,spot_market.cumulative_deposit_interest,spot_market.cumulative_borrow_interest,spot_market.withdraw_guard_threshold,spot_market.max_token_deposits,spot_market.deposit_token_twap,spot_market.borrow_token_twap,spot_market.utilization_twap,spot_market.last_interest_ts,spot_market.last_twap_ts,spot_market.expiry_ts,spot_market.order_step_size,spot_market.order_tick_size,spot_market.min_order_size,spot_market.max_position_size,spot_market.next_fill_record_id,spot_market.next_deposit_record_id,spot_market.initial_asset_weight,spot_market.maintenance_asset_weight,spot_market.initial_liability_weight,spot_market.maintenance_liability_weight,spot_market.imf_factor,spot_market.liquidator_fee,spot_market.if_liquidation_fee,spot_market.optimal_utilization,spot_market.optimal_borrow_rate,spot_market.max_borrow_rate,spot_market.decimals,spot_market.market_index,spot_market.orders_enabled,spot_market.oracle_source,spot_market.status,spot_market.asset_tier,spot_market.padding,spot_market.historical_oracle_data.last_oracle_price,spot_market.historical_oracle_data.last_oracle_conf,spot_market.historical_oracle_data.last_oracle_delay,spot_market.historical_oracle_data.last_oracle_price_twap,spot_market.historical_oracle_data.last_oracle_price_twap5min,spot_market.historical_oracle_data.last_oracle_price_twap_ts,spot_market.historical_index_data.last_index_bid_price,spot_market.historical_index_data.last_index_ask_price,spot_market.historical_index_data.last_index_price_twap,spot_market.historical_index_data.last_index_price_twap5min,spot_market.historical_index_data.last_index_price_twap_ts,spot_market.revenue_pool.scaled_balance,spot_market.revenue_pool.market_index,spot_market.revenue_pool.padding,spot_market.spot_fee_pool.scaled_balance,spot_market.spot_fee_pool.market_index,spot_market.spot_fee_pool.padding,spot_market.insurance_fund.vault,spot_market.insurance_fund.total_shares,spot_market.insurance_fund.user_shares,spot_market.insurance_fund.shares_base,spot_market.insurance_fund.unstaking_period,spot_market.insurance_fund.last_revenue_settle_ts,spot_market.insurance_fund.revenue_settle_period,spot_market.insurance_fund.total_factor,spot_market.insurance_fund.user_factor,slot,write_version,updated_on
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,0,0,10000000000,10000000000,0.0,0,0,0,0,1667235989,1667235989,0,100,10,100,0,1,1,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,0.0,0,1.0,1.0,0,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,11,211,2022-10-31 17:06:30.455534
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,0,0,10000000000,10000000000,1.8446744073709552e+19,0,0,0,0,1667235989,1667235989,0,100,10,100,0,1,1,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,0.0,0,1.0,1.0,0,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,15,250,2022-10-31 17:06:32.511020
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,0,0,0,1667235989,1667235997,0,100,10,100,0,1,2,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.0,1.0,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,583,2022-10-31 17:06:37.957848
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,200000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,1156,0,0,1667235989,1667235997,0,100,10,100,0,1,3,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,591,2022-10-31 17:06:37.971464
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000200000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,3469,0,0,1667235989,1667235997,0,100,10,100,0,1,4,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,600,2022-10-31 17:06:37.970802
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000300000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,1157413190,0,0,1667235989,1667235997,0,100,10,100,0,1,5,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,615,2022-10-31 17:06:37.967703
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000400000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,2314810672,0,0,1667235989,1667235997,0,100,10,100,0,1,6,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,622,2022-10-31 17:06:37.971087
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000500000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,3472195918,0,0,1667235989,1667235997,0,100,10,100,0,1,7,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,629,2022-10-31 17:06:37.987556
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000600000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,4629568925,0,0,1667235989,1667235997,0,100,10,100,0,1,8,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,643,2022-10-31 17:06:37.979401
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000700000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,5786929694,0,0,1667235989,1667235997,0,100,10,100,0,1,9,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,658,2022-10-31 17:06:37.988659
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000800000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,6944278225,0,0,1667235989,1667235997,0,100,10,100,0,1,10,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,666,2022-10-31 17:06:37.989637
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100000900000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,8101614519,0,0,1667235989,1667235997,0,100,10,100,0,1,11,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,690,2022-10-31 17:06:37.993177
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,0,0,0,0,0,0,0,0,27,697,2022-10-31 17:06:37.994321
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,100000000,100000000,0,0,0,0,0,0,71,1091,2022-10-31 17:06:59.171311
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,200000000,200000000,0,0,0,0,0,0,73,1110,2022-10-31 17:07:00.099493
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,300000000,300000000,0,0,0,0,0,0,76,1138,2022-10-31 17:07:01.536257
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,400000000,400000000,0,0,0,0,0,0,78,1161,2022-10-31 17:07:02.870105
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,500000000,500000000,0,0,0,0,0,0,81,1187,2022-10-31 17:07:03.997035
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,600000000,600000000,0,0,0,0,0,0,83,1210,2022-10-31 17:07:05.296043
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,700000000,700000000,0,0,0,0,0,0,85,1231,2022-10-31 17:07:06.207062
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,100001000000000000,0,10000000000,10000000000,1.8446744073709552e+19,0,9258938575,0,0,1667235989,1667235997,0,100,10,100,0,1,12,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667235997,1000000,1000000,1000000,1000000,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,800000000,800000000,0,0,0,0,0,0,87,1254,2022-10-31 17:07:07.102729
